Year,game_id,Date,Time,Round,Stadium,City,Country,Team,team_goals,Opponent,opponent_goals,Observation
2014,835,7/1/2014, 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Brazil,Argentina,1,Switzerland,0,Argentina win after extra time 
2014,835,7/1/2014, 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Brazil,Switzerland,0,Argentina,1,Argentina win after extra time 
2014,836,7/1/2014, 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Brazil,Belgium,2,USA,1,Belgium win after extra time 
2014,836,7/1/2014, 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Brazil,USA,1,Belgium,2,Belgium win after extra time 
2014,837,6/28/2014, 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,Brazil,1,Chile,1,Brazil win on penalties (3 - 2) 
2014,837,6/28/2014, 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,Chile,1,Brazil,1,Brazil win on penalties (3 - 2) 
2014,838,6/28/2014, 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,Colombia,2,Uruguay,0, 
2014,838,6/28/2014, 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,Uruguay,0,Colombia,2, 
2014,839,6/29/2014, 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Brazil,Netherlands,2,Mexico,1, 
2014,839,6/29/2014, 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Brazil,Mexico,1,Netherlands,2, 
2014,840,6/29/2014, 17:00 ,Round of 16,Arena Pernambuco,Recife ,Brazil,Costa Rica,1,Greece,1,Costa Rica win on penalties (5 - 3) 
2014,840,6/29/2014, 17:00 ,Round of 16,Arena Pernambuco,Recife ,Brazil,Greece,1,Costa Rica,1,Costa Rica win on penalties (5 - 3) 
2014,841,6/30/2014, 13:00 ,Round of 16,Estadio Nacional,Brasilia ,Brazil,France,2,Nigeria,0, 
2014,841,6/30/2014, 13:00 ,Round of 16,Estadio Nacional,Brasilia ,Brazil,Nigeria,0,France,2, 
2014,842,6/30/2014, 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Brazil,Germany,2,Algeria,1,Germany win after extra time 
2014,842,6/30/2014, 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Brazil,Algeria,1,Germany,2,Germany win after extra time 
2014,843,7/1/2014, 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Brazil,Argentina,1,Switzerland,0,Argentina win after extra time 
2014,843,7/1/2014, 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Brazil,Switzerland,0,Argentina,1,Argentina win after extra time 
2014,844,7/1/2014, 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Brazil,Belgium,2,USA,1,Belgium win after extra time 
2014,844,7/1/2014, 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Brazil,USA,1,Belgium,2,Belgium win after extra time 
2014,845,7/4/2014, 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,Brazil,France,0,Germany,1, 
2014,845,7/4/2014, 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,Brazil,Germany,1,France,0, 
2014,846,7/4/2014, 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,Brazil,2,Colombia,1, 
2014,846,7/4/2014, 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,Colombia,1,Brazil,2, 
2014,847,7/5/2014, 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Brazil,Argentina,1,Belgium,0, 
2014,847,7/5/2014, 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Brazil,Belgium,0,Argentina,1, 
2014,848,7/5/2014, 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Brazil,Netherlands,0,Costa Rica,0,Netherlands win on penalties (4 - 3) 
2014,848,7/5/2014, 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Brazil,Costa Rica,0,Netherlands,0,Netherlands win on penalties (4 - 3) 
2014,849,7/8/2014, 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,Brazil,1,Germany,7, 
2014,849,7/8/2014, 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,Germany,7,Brazil,1, 
2014,850,7/9/2014, 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Brazil,Netherlands,0,Argentina,0,Argentina win on penalties (2 - 4) 
2014,850,7/9/2014, 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Brazil,Argentina,0,Netherlands,0,Argentina win on penalties (2 - 4) 
2014,851,7/12/2014, 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,Brazil,0,Netherlands,3, 
2014,851,7/12/2014, 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,Netherlands,3,Brazil,0, 
2014,852,7/13/2014, 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Brazil,Germany,1,Argentina,0,Germany win after extra time 
2014,852,7/13/2014, 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Brazil,Argentina,0,Germany,1,Germany win after extra time 
